speaker,word,plt_vclass,year,age,dob,frequency,dur,F1_n,F2_n,Diag
PH12-2-10-,take,ey,2012,84,1928,1891.04,0.1,-0.224565551903046,1.23743026720621,1.46199581910926
PH12-2-10-,stay,ey,2012,84,1928,515.65,0.13,-1.08118189198638,0.723804796555912,1.80498668854229
PH12-2-10-,sale,ey,2012,84,1928,25.39,0.18,-0.405510495491478,1.12450371857015,1.53001421406163
PH12-2-10-,age,ey,2012,84,1928,79.2,0.39,-0.377507111364697,1.23210114918069,1.60960826054539
PH12-2-10-,play,ey,2012,84,1928,354.53,0.12,0.989632462414574,-0.00628437294058165,-0.995916835355156
PH12-2-10-,able,ey,2012,84,1928,159.9,0.13,-0.498137073756986,1.03568508481145,1.53382215856844
PH12-2-10-,skate,ey,2012,84,1928,5.9,0.19,-0.894492664474506,1.16967433802457,2.06416700249908
PH12-2-10-,late,ey,2012,84,1928,269.73,0.15,0.531525819520049,-0.00856828066580496,-0.540094100185854
PH12-2-10-,game,ey,2012,84,1928,233.84,0.34,0.18686878411351,1.27245018565964,1.08558140154613
PH12-2-10-,able,ey,2012,84,1928,159.9,0.13,-0.900954983888378,1.52545640810941,2.42641139199779
PH12-2-10-,baseball,ey,2012,84,1928,25.25,0.25,-0.0508009632189156,0.491099976108124,0.54190093932704
PH12-2-10-,changed,ey,2012,84,1928,100.94,0.33,0.0612125732882098,0.472067411731261,0.410854838443051
PH12-2-10-,laid,ey,2012,84,1928,29.94,0.171,-0.152043967369587,0.319299361666301,0.471343329035888
PH12-2-10-,able,ey,2012,84,1928,159.9,0.12,-0.579993119666039,1.45211759337723,2.03211071304327
PH12-2-10-,play,ey,2012,84,1928,354.53,0.14,-0.0213615081112735,-0.250154964489462,-0.228793456378189
PH12-2-10-,base,ey,2012,84,1928,35.37,0.24,0.433154957331099,0.52332845178628,0.0901734944551809
PH12-2-10-,misbehave,ey,2012,84,1928,0.59,0.43,-0.102499518529897,1.03771522501165,1.14021474354155
PH12-2-10-,paid,ey,2012,84,1928,85.67,0.17,-0.387559608230721,1.12272734589498,1.5102869541257
PH12-2-10-,laid,ey,2012,84,1928,29.94,0.16,0.475519051266486,0.193430669253975,-0.282088382012511
PH12-2-10-,paid,ey,2012,84,1928,85.67,0.12,-0.427769595694818,1.06486835018931,1.49263794588413
PH12-2-10-,wait,ey,2012,84,1928,830.25,0.12,-0.312883917225971,0.912354067649376,1.22523798487535
PH12-2-10-,afraid,ey,2012,84,1928,247.67,0.16,-0.145581647955714,0.525104824461454,0.670686472417168
PH12-2-10-,made,ey,2012,84,1928,561.29,0.13,-0.615894894187554,0.685232132752135,1.30112702693969
PH12-2-10-,skate,ey,2012,84,1928,5.9,0.2,-0.549117593577536,1.13896846749657,1.68808606107411
PH12-2-10-,paper,ey,2012,84,1928,103.35,0.13,-0.890184451531924,0.891798898122362,1.78198334965429
PH12-2-10-,take,ey,2012,84,1928,1891.04,0.1,-0.737960927560703,1.3353845318658,2.0733454594265
PH12-2-10-,skate,ey,2012,84,1928,5.9,0.231,-0.80545626366115,1.08897626506667,1.89443252872782
PH12-2-10-,stay,ey,2012,84,1928,515.65,0.17,-0.308575704283389,0.946866451052755,1.25544215533614
PH12-2-10-,ate,ey,2012,84,1928,33.76,0.149,-0.465107441197193,1.79038970423536,2.25549714543255
PH12-2-10-,maybe,ey,2012,84,1928,926.45,0.1,-0.0845486312691395,0.75197299183367,0.836521623102809
PH12-2-10-,name,ey,2012,84,1928,641.86,0.12,-0.800430015228138,1.42674084087475,2.22717085610289
PH12-2-10-,ale,ey,2012,84,1928,3.96,0.16,-0.83130554131664,1.62797848821945,2.45928402953609
PH12-2-10-,great,ey,2012,84,1928,820.86,0.24,-0.55557991299141,1.02299670856021,1.57857662155162
PH12-2-10-,came,ey,2012,84,1928,463.73,0.18,-0.192253954833683,1.52444133800931,1.71669529284299
PH12-2-10-,great,ey,2012,84,1928,820.86,0.06,-1.50338676035939,0.834701204991771,2.33808796535116
PH12-2-10-,wait,ey,2012,84,1928,830.25,0.079,-1.06107689825433,0.978841159205886,2.03991805746022
PH12-2-10-,play,ey,2012,84,1928,354.53,0.16,0.785710383132372,-0.0382590810937125,-0.823969464226084
PH12-2-10-,table,ey,2012,84,1928,105.63,0.17,-0.798993944247278,0.940268495402109,1.73926243964939
PH12-2-10-,came,ey,2012,84,1928,463.73,0.11,-0.7307805726564,1.67213403757378,2.40291461023018
PH12-2-10-,maybe,ey,2012,84,1928,926.45,0.11,0.400843360261736,0.977318554055737,0.576475193794001
PH12-2-10-,take,ey,2012,84,1928,1891.04,0.11,-0.510343677094301,0.60859434019463,1.11893801728893
PH12-2-10-,late,ey,2012,84,1928,269.73,0.14,-0.708521472453061,0.175159407452186,0.883680879905247
PH12-2-10-,place,ey,2012,84,1928,602.67,0.1,-0.330116768996298,0.55784083518966,0.887957604185958
PH12-2-10-,reputation,ey,2012,84,1928,19.27,0.141,-0.646770420276056,1.42369563057445,2.07046605085051
PH12-2-10-,gave,ey,2012,84,1928,243.69,0.149,-1.03020137216583,1.44957991812698,2.47978129029281
PH12-2-10-,maybe,ey,2012,84,1928,926.45,0.09,0.13660629978339,0.419791301576142,0.283185001792752
PH12-2-10-,came,ey,2012,84,1928,463.73,0.079,-0.529730635335919,1.68203097104975,2.21176160638567
PH12-2-10-,baseball,ey,2012,84,1928,25.25,0.14,-0.519678138469895,0.796382308713019,1.31606044718291
PH12-2-10-,became,ey,2012,84,1928,47.75,0.24,0.305344640034508,1.58230033371498,1.27695569368047
PH12-2-10-,came,ey,2012,84,1928,463.73,0.17,-0.106807731472479,1.58636061411538,1.69316834558786
PH12-2-10-,stay,ey,2012,84,1928,515.65,0.32,-0.355248011161358,0.98061753188106,1.33586554304242
PH12-2-10-,paper,ey,2012,84,1928,103.35,0.18,-0.487366541400532,0.611132015444878,1.09849855684541
PH12-2-10-,place,ey,2012,84,1928,602.67,0.13,-0.685544336759291,0.230734495432628,0.916278832191919
PH12-2-10-,came,ey,2012,84,1928,463.73,0.1,-0.315038023697263,1.4150675347236,1.73010555842086
PH12-2-10-,certificate,ey,2012,84,1928,8.98,0.151,-0.0730600634222547,1.1270413938204,1.20010145724265
PH12-2-10-,ate,ey,2012,84,1928,33.76,0.18,-0.778888950515229,1.24986487593243,2.02875382644766
PH12-2-10-,eight,ey,2012,84,1928,98.24,0.14,-0.391867821173303,1.17576475862517,1.56763257979847
PH12-2-10-,make,ey,2012,84,1928,1387.75,0.071,-0.294214994474783,1.14480512057214,1.43902011504692
PH12-2-10-,take,ey,2012,84,1928,1891.04,0.09,-0.722882182261667,0.973004506130314,1.69588668839198
PH12-2-10-,changing,ey,2012,84,1928,26.25,0.16,-0.104653625001187,1.52647147820951,1.6311251032107
PH12-2-10-,waiting,ey,2012,84,1928,211.12,0.08,-0.624511320072717,0.988738092681856,1.61324941275457
PH12-2-10-,skater,ey,2012,84,1928,1.9,0.17,-0.838485896220943,1.56022255903782,2.39870845525876
PH12-2-10-,came,ey,2012,84,1928,463.73,0.12,-0.926086226053439,1.30696256906302,2.23304879511646
PH12-2-10-,game,ey,2012,84,1928,233.84,0.18,-0.603688290850238,1.0463433208625,1.65003161171274
PH12-2-10-,gave,ey,2012,84,1928,243.69,0.2,-1.00866030745292,1.97234101967817,2.98100132713109
PH12-2-10-,skate,ey,2012,84,1928,5.9,0.3,-0.176457174044216,0.668991011150544,0.84544818519476
PH12-2-10-,made,ey,2012,84,1928,561.29,0.191,-0.740115034031993,1.3823315239954,2.12244655802739
PH12-2-10-,stay,ey,2012,84,1928,515.65,0.28,-0.445002447465144,1.01741382300966,1.4624162704748
PH12-2-10-,make,ey,2012,84,1928,1387.75,0.07,-0.811918583075022,1.05801662701364,1.86993521008866
PH12-2-10-,eight,ey,2012,84,1928,98.24,0.42,-0.371044791950825,2.03451406330926,2.40555885526009
PH12-2-10-,same,ey,2012,84,1928,417.18,0.191,-0.669029520479395,0.771005556210534,1.44003507668993
PH12-2-10-,take,ey,2012,84,1928,1891.04,0.1,-0.662567201065522,1.27321148823471,1.93577868930023
PH12-2-10-,stay,ey,2012,84,1928,515.65,0.181,-0.340169265862323,0.739284615582428,1.07945388144475
PH12-2-10-,name,ey,2012,84,1928,641.86,0.13,-0.812636618565453,1.21459118995397,2.02722780851942
PH12-2-10-,saint,ey,2012,84,1928,17.92,0.22,0.526499571087037,0.932147934601314,0.405648363514277
PH12-2-10-,place,ey,2012,84,1928,602.67,0.171,-0.0888568442117214,0.266515716461132,0.355372560672853
PH12-2-10-,came,ey,2012,84,1928,463.73,0.1,-0.256159113481979,1.59143596461587,1.84759507809785
PH12-2-10-,saint,ey,2012,84,1928,17.92,0.08,0.0181304438623924,0.302550705014661,0.284420261152269
PH12-2-10-,game,ey,2012,84,1928,233.84,0.23,-0.347349620766626,1.30290228866262,1.65025190942925
PH12-2-10-,maintain,ey,2012,84,1928,12.96,0.18,-0.492392789833544,0.826580644190976,1.31897343402452
PH12-2-10-,game,ey,2012,84,1928,233.84,0.26,-0.355248011161358,1.05979299968881,1.41504101085017
PH12-2-10-,late,ey,2012,84,1928,269.73,0.17,-0.442130305503423,-0.175547312132157,0.266582993371266
PH12-2-10-,came,ey,2012,84,1928,463.73,0.129,0.0863438154532699,1.57443354043921,1.48808972498594
PH12-2-10-,able,ey,2012,84,1928,159.9,0.111,-0.348067656257055,0.456587592704745,0.8046552489618
PH12-2-10-,saint,ey,2012,84,1928,17.92,0.14,0.149530938611135,0.942044868077283,0.792513929466148
PH12-2-10-,came,ey,2012,84,1928,463.73,0.18,-0.618049000658844,0.839269020442219,1.45731802110106
PH12-2-10-,came,ey,2012,84,1928,463.73,0.151,-0.471569760611065,1.64295077219592,2.11452053280698
PH12-2-10-,neighbor,ey,2012,84,1928,16.94,0.21,-0.712111649905212,1.10445608409319,1.8165677339984
PH12-2-10-,gave,ey,2012,84,1928,243.69,0.15,-0.836331789749652,1.31888964273919,2.15522143248884
PH12-2-10-,play,ey,2012,84,1928,354.53,0.15,0.372839976134955,0.0990291499447311,-0.273810826190224
PH12-2-10-,game,ey,2012,84,1928,233.84,0.361,-0.0479288212571946,1.04507448323737,1.09300330449456
PH12-2-10-,state,ey,2012,84,1928,107.84,0.191,-0.90454516134053,1.4670898773537,2.37163503869423
PH12-2-10-,take,ey,2012,84,1928,1891.04,0.09,-0.721446111280806,0.900173226448183,1.62161933772899
PH12-2-10-,cake,ey,2012,84,1928,45.06,0.19,0.443925489687554,1.49018272213096,1.04625723244341
PH12-2-10-,safe,ey,2012,84,1928,143.2,0.209,-0.401202282548897,0.752734294408745,1.15393657695764
PH12-2-10-,face,ey,2012,84,1928,289.16,0.16,-0.325808556053717,0.705279767229098,1.03108832328281
PH12-2-10-,came,ey,2012,84,1928,463.73,0.13,-0.717855933828654,1.5855993115403,2.30345524536895
PH12-2-10-,wait,ey,2012,84,1928,830.25,0.1,-0.763810205216193,0.63422486022214,1.39803506543833
PH12-2-10-,play,ey,2012,84,1928,354.53,0.39,0.0827536380011184,0.0119868888612077,-0.0707667491399107
PH12-2-10-,play,ey,2012,84,1928,354.53,0.2,0.181842535680498,-0.0382590810937125,-0.220101616774211
PH12-2-10-,navy,ey,2012,84,1928,25.69,0.201,-0.612304716735402,0.701473254353725,1.31377797108913
PH12-2-10-,came,ey,2012,84,1928,463.73,0.11,-0.21020484209444,1.41176855689828,1.62197339899272
PH12-2-10-,baseball,ey,2012,84,1928,25.25,0.16,-0.156352180312168,0.3203144317664,0.476666612078568
PH12-2-10-,racing,ey,2012,84,1928,11.88,0.17,-0.658258988122941,0.381472405297389,1.03973139342033
PH12-2-10-,made,ey,2012,84,1928,561.29,0.18,0.0210025858241134,0.932401702126338,0.911399116302225
PH12-2-10-,game,ey,2012,84,1928,233.84,0.43,-0.124758618733236,1.55869995388767,1.68345857262091
PH12-2-10-,skating,ey,2012,84,1928,4.92,0.29,-1.36336983972548,1.41176855689828,2.77513839662376
PH12-2-10-,made,ey,2012,84,1928,561.29,0.069,-0.768118418158775,0.983662742181359,1.75178116034013
PH12-2-10-,came,ey,2012,84,1928,463.73,0.08,-0.864335173876434,1.54448897248628,2.40882414636271
PH12-2-10-,skate,ey,2012,84,1928,5.9,0.189,-0.608714539283251,1.52164989523404,2.13036443451729
PH12-2-10-,named,ey,2012,84,1928,69.88,0.09,-0.712111649905212,1.53180059623503,2.24391224614024
PH12-2-10-,came,ey,2012,84,1928,463.73,0.14,-0.603688290850238,1.26838990525924,1.87207819610948
PH12-2-10-,aid,ey,2012,84,1928,13.9,0.21,-0.736524856579842,1.27016627793441,2.00669113451425
PH12-2-10-,case,ey,2012,84,1928,282.41,0.18,-0.570658658290445,1.03999913273687,1.61065779102731
PH12-2-10-,hate,ey,2012,84,1928,214.59,0.16,-1.22048077712986,2.2707716291074,3.49125240623726
PH12-2-10-,stay,ey,2012,84,1928,515.65,0.18,-0.628101497524868,0.749435316583422,1.37753681410829
PH12-2-10-,made,ey,2012,84,1928,561.29,0.08,-0.592199723003354,1.92615533012365,2.518355053127
PH12-2-10-,sailboat,ey,2012,84,1928,1.61,0.111,-0.559888125933991,1.12069720569478,1.68058533162877
PH12-2-10-,place,ey,2012,84,1928,602.67,0.12,-0.508907606113441,0.122121994721993,0.631029600835434
PH12-2-10-,name,ey,2012,84,1928,641.86,0.069,-0.82915143484535,0.590069310867816,1.41922074571317
PH12-2-10-,came,ey,2012,84,1928,463.73,0.06,-0.793967695814265,1.245550828007,2.03951852382126
PH12-2-10-,able,ey,2012,84,1928,159.9,0.11,-0.664721307536813,1.34655030296689,2.0112716105037
PH12-2-10-,place,ey,2012,84,1928,602.67,0.12,0.0145402664102409,-0.363842815700595,-0.378383082110836
PH12-2-10-,behave,ey,2012,84,1928,16.24,0.15,-0.350221762728347,1.06283820998911,1.41305997271746
PH12-2-10-,came,ey,2012,84,1928,463.73,0.09,-0.65610488165165,1.30214098608755,1.9582458677392
PH12-2-10-,paper,ey,2012,84,1928,103.35,0.19,0.386482650453131,0.883424569796543,0.496941919343412
PH12-2-10-,play,ey,2012,84,1928,354.53,0.18,-0.281290355647039,0.0355872686885186,0.316877624335558
PH12-2-10-,place,ey,2012,84,1928,602.67,0.141,-0.35955622410394,0.230988262957653,0.590544487061593
PH12-2-10-,make,ey,2012,84,1928,1387.75,0.121,-0.602970255359808,0.941791100552258,1.54476135591207
PH12-2-10-,great,ey,2012,84,1928,820.86,0.209,0.0439797215178822,0.487039695707727,0.443059974189845
PH12-2-10-,skater,ey,2012,84,1928,1.9,0.15,-0.560606161424421,1.28793000468615,1.84853616611057
PH12-2-10-,made,ey,2012,84,1928,561.29,0.06,-0.413408885886212,0.92986402687609,1.3432729127623
PH12-2-10-,stay,ey,2012,84,1928,515.65,0.14,-0.674773804402837,0.835716275091871,1.51049007949471
PH12-2-10-,came,ey,2012,84,1928,463.73,0.14,-0.330116768996298,1.2924978201366,1.6226145891329
PH12-2-10-,shape,ey,2012,84,1928,30.24,0.26,-0.238208226221221,1.5079464488827,1.74615467510392
PH12-2-10-,take,ey,2012,84,1928,1891.04,0.13,0.101422560752305,1.16256884732388,1.06114628657158
PH12-2-10-,skating,ey,2012,84,1928,4.92,0.249,-0.243952510144663,1.49348169995628,1.73743421010094
PH12-2-10-,late,ey,2012,84,1928,269.73,0.121,-0.445720482955575,0.042185224339165,0.48790570729474
PH12-2-10-,stay,ey,2012,84,1928,515.65,0.16,-0.486648505910102,0.915399277949674,1.40204778385978
PH12-2-10-,take,ey,2012,84,1928,1891.04,0.079,-0.494546896304835,0.689799948202582,1.18434684450742
PH12-2-10-,skate,ey,2012,84,1928,5.9,0.29,-0.548399558087107,1.0321323394611,1.58053189754821
PH12-2-10-,paper,ey,2012,84,1928,103.35,0.181,-0.197280203266694,1.07070500326488,1.26798520653157
PH12-2-10-,neighborhood,ey,2012,84,1928,36.69,0.161,-0.372480862931686,1.50820021640772,1.88068107933941
PH12-2-10-,grade,ey,2012,84,1928,29.27,0.13,-0.653950775180359,0.579918609866822,1.23386938504718
PH12-2-10-,brave,ey,2012,84,1928,31.71,0.19,-0.630255603996159,0.934178074801513,1.56443367879767
PH12-2-10-,able,ey,2012,84,1928,159.9,0.11,-0.511061712584731,1.45922308407793,1.97028479666266
PH12-2-10-,break,ey,2012,84,1928,221.08,0.39,0.166045754891031,0.521805846636131,0.3557600917451
PH12-2-10-,explain,ey,2012,84,1928,111.18,0.17,0.479109228718638,0.241138963958647,-0.237970264759991
PH12-2-10-,came,ey,2012,84,1928,463.73,0.18,-0.411254779414921,1.52672524573454,1.93798002514946
PH12-2-10-,paper,ey,2012,84,1928,103.35,0.129,0.015976337391101,1.17880996892547,1.16283363153437
PH12-2-10-,skate,ey,2012,84,1928,5.9,0.18,-0.773144666591787,1.07552658624035,1.84867125283214
PH12-2-10-,grade,ey,2012,84,1928,29.27,0.11,-0.796121802285557,1.00421791170837,1.80033971399393
PH12-2-10-,baby,ey,2012,84,1928,509.37,0.24,-0.355966046651789,0.528657569811802,0.884623616463591
PH12-2-10-,skate,ey,2012,84,1928,5.9,0.14,-1.41363232405561,1.19302095032686,2.60665327438247
PH12-2-10-,take,ey,2012,84,1928,1891.04,0.15,0.101422560752305,0.437808795852906,0.336386235100601
PH12-2-10-,saint,ey,2012,84,1928,17.92,0.141,0.194049139017813,0.906517414573804,0.712468275555991
PH12-2-10-,make,ey,2012,84,1928,1387.75,0.19,-0.518242067489034,1.28539232943591,1.80363439692494
PH12-2-10-,able,ey,2012,84,1928,159.9,0.091,-0.703495224020048,1.52571017563444,2.22920539965449
PH12-2-10-,name,ey,2012,84,1928,641.86,0.06,-0.885876238589342,0.574843259366325,1.46071949795567
PH12-2-10-,became,ey,2012,84,1928,47.75,0.12,-0.315756059187692,1.4620145268532,1.77777058604089
PH12-2-10-,aid,ey,2012,84,1928,13.9,0.311,-0.285598568589621,1.00117270140807,1.28677126999769
PH12-2-10-,same,ey,2012,84,1928,417.18,0.21,-0.419871205300084,0.342899741493612,0.762770946793696
PH12-2-10-,take,ey,2012,84,1928,1891.04,0.089,-0.491674754343113,0.619252576245674,1.11092733058879
PH12-2-6-,raise,ey,2012,67,1945,55.2,0.11,-1.06588074509292,0.692361208026398,1.75824195311932
PH12-2-6-,crazy,ey,2012,67,1945,272.27,0.139,-0.89915674528978,0.283123615630432,1.18228036092021
PH12-2-6-,nail,ey,2012,67,1945,18.65,0.13,0.528720165887305,1.40949919134745,0.880779025460145
PH12-2-6-,eight,ey,2012,67,1945,98.24,0.201,-1.17726067857136,1.64671516860548,2.82397584717684
PH12-2-6-,came,ey,2012,67,1945,463.73,0.069,-1.12468381556291,1.32920718747322,2.45389100303613
PH12-2-6-,jail,ey,2012,67,1945,70.63,0.07,-0.749727766213109,0.759385587328812,1.50911335354192
PH12-2-6-,sale,ey,2012,67,1945,25.39,0.07,0.000184332486484604,0.550763628544507,0.550579296058022
PH12-2-6-,state,ey,2012,67,1945,107.84,0.221,-0.663252662580775,1.4666872282949,2.12993989087567
PH12-2-6-,favorite,ey,2012,67,1945,59.45,0.19,-1.39517793972484,1.3543699237301,2.74954786345494
PH12-2-6-,eight,ey,2012,67,1945,98.24,0.201,-0.639731434392781,1.6910930852767,2.33082451966948
PH12-2-6-,take,ey,2012,67,1945,1891.04,0.14,-0.144402040786776,1.11623893788091,1.26064097866769
PH12-2-6-,paper,ey,2012,67,1945,103.35,0.111,-1.19801470344312,1.01741801003571,2.21543271347883
PH12-2-6-,explain,ey,2012,67,1945,111.18,0.1,0.114331469281164,0.481909232059775,0.367577762778611
PH12-2-6-,make,ey,2012,67,1945,1387.75,0.06,-0.022645094872451,1.12264399801903,1.14528909289148
PH12-2-6-,eighteen,ey,2012,67,1945,6.08,0.2,-0.555331733247623,1.49116370810841,2.04649544135603
PH12-2-6-,wait,ey,2012,67,1945,830.25,0.1,-0.221191932812288,0.413741092018412,0.6349330248307
PH12-2-6-,wait,ey,2012,67,1945,830.25,0.06,-0.903307550264133,0.418544887121998,1.32185243738613
PH12-2-6-,take,ey,2012,67,1945,1891.04,0.061,-1.0326743052981,1.1480354864237,2.1807097917218
PH12-2-6-,biracial,ey,2012,67,1945,0.18,0.1,-0.38099792432484,0.423577434373374,0.804575358698214
PH12-2-6-,take,ey,2012,67,1945,1891.04,0.1,-0.771865392742986,1.33858602553261,2.1104514182756
PH12-2-6-,eight,ey,2012,67,1945,98.24,0.19,-0.777399799375455,1.89125121459278,2.66865101396824
PH12-2-6-,potatoes,ey,2012,67,1945,11.1,0.161,0.388284597588396,1.06774348254947,0.679458884961074
PH12-2-6-,favorite,ey,2012,67,1945,59.45,0.15,-0.832743865700148,1.04532577206607,1.87806963776622
PH12-2-6-,make,ey,2012,67,1945,1387.75,0.07,-0.504830272726341,0.921570860111786,1.42640113283813
PH12-2-6-,place,ey,2012,67,1945,602.67,0.12,-0.277919600795098,0.477105436956189,0.755025037751287
PH12-2-6-,homemade,ey,2012,67,1945,2.86,0.071,-0.782242405178866,1.01444423211445,1.79668663729332
PH12-2-6-,take,ey,2012,67,1945,1891.04,0.09,-0.0420155180860941,0.682753617819226,0.72476913590532
PH12-2-6-,day,ey,2012,67,1945,801.82,0.11,-1.05550373265704,1.36191874460717,2.41742247726421
PH12-2-6-,take,ey,2012,67,1945,1891.04,0.18,-0.0143434849237475,1.44884456076729,1.46318804569104
PH12-2-6-,state,ey,2012,67,1945,107.84,0.31,-0.755262172845578,1.11852645935881,1.87378863220439
PH12-2-6-,place,ey,2012,67,1945,602.67,0.13,-0.0572351363253843,0.190250243627769,0.247485379953153
PH12-2-6-,wait,ey,2012,67,1945,830.25,0.06,-0.798153824247215,0.358611824401068,1.15676564864828
PH12-2-6-,make,ey,2012,67,1945,1387.75,0.109,-0.311126040589915,1.0311431389031,1.34226917949302
PH12-2-6-,stipulation,ey,2012,67,1945,0.18,0.079,-0.483384447025522,0.0898280507480441,0.573212497773566
PH12-2-6-,maybe,ey,2012,67,1945,926.45,0.11,-0.68677389076877,0.913564534939143,1.60033842570791
PH12-2-6-,eight,ey,2012,67,1945,98.24,0.17,-0.870792911298375,1.32669091384754,2.19748382514592
PH12-2-6-,wait,ey,2012,67,1945,830.25,0.071,0.662237725895628,-0.148760439396725,-0.810998165292353
PH12-2-6-,take,ey,2012,67,1945,1891.04,0.081,-0.428040380700829,1.16770817113362,1.59574855183445
PH12-2-6-,eight,ey,2012,67,1945,98.24,0.11,-0.686082089939711,0.993170282369995,1.67925237230971
PH12-2-6-,came,ey,2012,67,1945,463.73,0.06,-1.00500227213576,1.34590609426188,2.35090836639764
PH12-2-6-,shame,ey,2012,67,1945,41.57,0.19,-0.202513310427704,1.26035279098849,1.46286610141619
PH12-2-6-,wait,ey,2012,67,1945,830.25,0.05,-0.539420314179274,0.272372264684311,0.811792578863585
PH12-2-6-,daycare,ey,2012,67,1945,1.51,0.14,-0.652183849315837,1.18715210369575,1.83933595301159
PH12-2-6-,paper,ey,2012,67,1945,103.35,0.14,-0.568475948999738,1.17136820549826,1.739844154498
PH12-2-6-,name,ey,2012,67,1945,641.86,0.08,-0.84727168311038,1.17319822268057,2.02046990579095
PH12-2-6-,vacation,ey,2012,67,1945,32.8,0.16,0.114331469281164,1.2871167922799,1.17278532299874
PH12-2-6-,paperwork,ey,2012,67,1945,10.41,0.13,-1.15581485287054,0.961602485975003,2.11741733884554
PH12-2-6-,place,ey,2012,67,1945,602.67,0.08,-0.355401293649669,0.44004758901424,0.795448882663909
PH12-2-6-,neighbor,ey,2012,67,1945,16.94,0.161,0.143387104101629,1.72083086448937,1.57744376038774
PH12-2-6-,potatoes,ey,2012,67,1945,11.1,0.18,0.157223120682802,1.21688988290843,1.05966676222563
PH12-2-6-,affidavit,ey,2012,67,1945,1.96,0.19,-0.27722779996604,1.27499292844704,1.55222072841308
PH12-2-6-,made,ey,2012,67,1945,561.29,0.159,-0.42250597406836,1.28574427939316,1.70825025346152
PH12-2-6-,take,ey,2012,67,1945,1891.04,0.11,0.662237725895628,0.917453321451569,0.255215595555941
PH12-2-6-,gave,ey,2012,67,1945,243.69,0.1,-0.515207285162221,1.22100742156864,1.73621470673086
PH12-2-6-,stay,ey,2012,67,1945,515.65,0.17,-0.80092102756345,1.31067826350225,2.1115992910657
PH12-2-6-,sale,ey,2012,67,1945,25.39,0.12,-0.125031617573134,0.74932049282606,0.874352110399194
PH12-2-6-,wait,ey,2012,67,1945,830.25,0.06,0.917512231818275,0.469099111783546,-0.448413120034729
PH12-2-6-,organization,ey,2012,67,1945,13.1,0.119,-0.771173591913927,1.04990081502187,1.8210744069358
PH12-2-6-,wait,ey,2012,67,1945,830.25,0.06,-0.216349327008877,0.088455537861305,0.304804864870182
PH12-2-6-,same,ey,2012,67,1945,417.18,0.11,0.353002755306404,0.647068282764017,0.294065527457613
PH12-2-6-,make,ey,2012,67,1945,1387.75,0.15,-0.471623832931525,1.3029006904774,1.77452452340892
PH12-2-6-,page,ey,2012,67,1945,37.49,0.19,-0.816140645802741,0.641806983364851,1.45794762916759
PH12-2-6-,crazy,ey,2012,67,1945,272.27,0.14,0.146154307417863,0.195969047322515,0.049814739904652
PH12-2-6-,ate,ey,2012,67,1945,33.76,0.161,-0.708219716469589,2.07585419785916,2.78407391432875
PH12-2-6-,changed,ey,2012,67,1945,100.94,0.16,0.117098672597399,1.21986366082969,1.10276498823229
PH12-2-6-,make,ey,2012,67,1945,1387.75,0.149,-0.288988414060037,0.752751775042907,1.04174018910294
PH12-2-6-,made,ey,2012,67,1945,561.29,0.081,-1.21600152499865,1.2264974731156,2.44249899811425
PH12-2-6-,take,ey,2012,67,1945,1891.04,0.12,-1.03544150861434,1.24800017500784,2.28344168362218
PH12-2-6-,take,ey,2012,67,1945,1891.04,0.12,-0.306975235615563,0.709517619110633,1.0164928547262
PH12-2-6-,favor,ey,2012,67,1945,70.76,0.13,-0.436341990649533,1.14437545205906,1.58071744270859
PH12-2-6-,crayon,ey,2012,67,1945,0.41,0.17,0.735568613775846,0.324527754380387,-0.411040859395459
PH12-2-6-,neighbor,ey,2012,67,1945,16.94,0.139,-1.22707033826359,1.36260500105054,2.58967533931413
PH12-2-6-,crazy,ey,2012,67,1945,272.27,0.1,-1.11569040478514,1.27865296281168,2.39434336759682
PH12-2-6-,engage,ey,2012,67,1945,6.16,0.18,-0.51036467935881,1.72677842033191,2.23714309969072
PH12-2-6-,organization,ey,2012,67,1945,13.1,0.139,-0.860415898862495,1.01856177077466,1.87897766963715
PH12-2-6-,crazy,ey,2012,67,1945,272.27,0.089,-1.11084779898173,1.04280949844038,2.15365729742211
PH12-2-6-,potatoes,ey,2012,67,1945,11.1,0.201,-0.534577708375863,1.14208793058116,1.67666563895702
PH12-2-6-,came,ey,2012,67,1945,463.73,0.159,0.312186506391943,1.76475127686502,1.45256477047308
PH12-2-6-,neighbor,ey,2012,67,1945,16.94,0.17,-0.244713161000283,1.48544490441366,1.73015806541394
PH12-2-6-,lady,ey,2012,67,1945,217.08,0.15,0.147537909075981,0.348775482046107,0.201237572970126
PH12-2-6-,make,ey,2012,67,1945,1387.75,0.08,-0.393450339247896,0.79735844386192,1.19080878310982
PH12-2-6-,place,ey,2012,67,1945,602.67,0.109,-0.174149476436299,0.125742137951044,0.299891614387343
PH12-2-6-,take,ey,2012,67,1945,1891.04,0.1,-0.85764869554626,1.28826055301885,2.14590924856511
PH12-2-6-,probation,ey,2012,67,1945,5.86,0.08,-0.57816116060656,0.577985134131494,1.15614629473805
PH12-2-6-,face,ey,2012,67,1945,289.16,0.11,-1.231912944067,1.23290253325371,2.46481547732071
PH12-2-6-,daycare,ey,2012,67,1945,1.51,0.14,-0.794003019272863,1.31044951135446,2.10445253062732
